Id;v2a1;hacdor;rooms;hacapo;v14a;refrig;v18q;v18q1;r4h1;r4h2;r4h3;r4m1;r4m2;r4m3;r4t1;r4t2;r4t3;tamhog;tamviv;escolari;hhsize;paredblolad;paredzocalo;paredpreb;pareddes;paredmad;paredzinc;paredfibras;paredother;pisomoscer;pisocemento;pisoother;pisonatur;pisonotiene;pisomadera;techozinc;techoentrepiso;techocane;techootro;cielorazo;abastaguadentro;abastaguafuera;abastaguano;public;planpri;noelec;coopele;dis;estadocivil1;estadocivil2;estadocivil3;estadocivil4;estadocivil5;estadocivil6;estadocivil7;idhogar;hogar_nin;hogar_adul;hogar_mayor;hogar_total;dependency;edjefe;edjefa;meaneduc;bedrooms;overcrowding;computer;television;mobilephone;qmobilephone;lugar1;lugar2;lugar3;lugar4;lugar5;lugar6;age;SQBescolari;SQBage;SQBhogar_total;SQBedjefe;SQBhogar_nin;SQBovercrowding;SQBdependency;SQBmeaned;agesq;Target;sanitario;sanioth;energcocinar;elimbasu;elimoth;epared;etecho;eviv;gender;parentesco;instlevel;tipovivi;tipooth;area
ID_3d90b321a;165231.6;0;6;0;1;1;1;2;0;0;0;2;1;3;2;1;3;3;3;11;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1afe16cdc;2;1;0;3;2;no;11;11.0;3;1.0;0;0;1;3;0;0;0;0;0;1;34;121;1156;9;0;4;1.0;4.0;121.0;1156;4;3;0;4;4;0;3;3;3;0;1;5;1;0;1
ID_a1df11e32;170000.0;0;5;0;1;1;0;0;0;3;3;0;0;0;0;3;3;3;3;8;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3e27db2cd;2;1;0;3;2;9;no;9.0;3;1.0;0;0;1;3;0;0;0;0;0;1;16;64;256;9;81;4;1.0;4.0;81.0;256;4;3;0;4;4;0;2;2;2;1;3;4;3;0;1
ID_86209ebb0;170000.0;0;5;0;1;1;0;0;0;3;3;0;0;0;0;3;3;3;3;8;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3e27db2cd;2;1;0;3;2;9;no;9.0;3;1.0;0;0;1;3;0;0;0;0;0;1;16;64;256;9;81;4;1.0;4.0;81.0;256;4;3;0;4;4;0;2;2;2;1;3;4;3;0;1
ID_c34bfc1be;170000.0;0;5;0;1;1;0;0;0;3;3;0;0;0;0;3;3;3;3;9;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3e27db2cd;2;1;0;3;2;9;no;9.0;3;1.0;0;0;1;3;0;0;0;0;0;1;50;81;2500;9;81;4;1.0;4.0;81.0;2500;4;3;0;4;4;0;2;2;2;1;1;4;3;0;1
ID_8e54defb7;100000.0;0;5;0;1;1;1;1;0;0;0;1;4;5;1;4;5;5;5;0;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;d4d5874a9;2;3;0;5;.66666669;no;16;16.0;3;1.6666666;0;0;1;4;0;0;0;0;0;1;5;0;25;25;0;4;2.7777777;0.44444448;256.0;25;4;3;0;4;4;0;2;2;3;0;12;1;3;0;1
ID_98dfdb3fa;100000.0;0;5;0;1;1;1;1;0;0;0;1;4;5;1;4;5;5;5;16;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;d4d5874a9;2;3;0;5;.66666669;no;16;16.0;3;1.6666666;0;0;1;4;0;0;0;0;0;1;32;256;1024;25;0;4;2.7777777;0.44444448;256.0;1024;4;3;0;4;4;0;2;2;3;0;1;8;3;0;1
ID_8299ae660;100000.0;0;5;0;1;1;1;1;0;0;0;1;4;5;1;4;5;5;5;16;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;d4d5874a9;2;3;0;5;.66666669;no;16;16.0;3;1.6666666;0;0;1;4;0;0;0;0;0;1;45;256;2025;25;0;4;2.7777777;0.44444448;256.0;2025;4;3;0;4;4;0;2;2;3;0;12;8;3;0;1
ID_686969989;100000.0;0;5;0;1;1;1;1;0;0;0;1;4;5;1;4;5;5;5;6;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;d4d5874a9;2;3;0;5;.66666669;no;16;16.0;3;1.6666666;0;0;1;4;0;0;0;0;0;1;13;36;169;25;0;4;2.7777777;0.44444448;256.0;169;4;3;0;4;4;0;2;2;3;0;12;3;3;0;1
ID_cf512364b;100000.0;0;5;0;1;1;1;1;0;0;0;1;4;5;1;4;5;5;5;16;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;d4d5874a9;2;3;0;5;.66666669;no;16;16.0;3;1.6666666;0;0;1;4;0;0;0;0;0;1;38;256;1444;25;0;4;2.7777777;0.44444448;256.0;1444;4;3;0;4;4;0;2;2;3;0;12;8;3;0;1
ID_6bfef5df2;165231.6;0;5;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;11;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;6d54c9c89;2;2;0;4;yes;11;no;10.5;3;1.3333334;0;0;1;4;0;0;0;0;0;1;41;121;1681;16;121;4;1.7777778999999998;1.0;110.25;1681;4;3;0;2;4;0;3;3;3;1;1;5;0;1;1
ID_26f1a88dc;165231.6;0;5;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;4;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;6d54c9c89;2;2;0;4;yes;11;no;10.5;3;1.3333334;0;0;1;4;0;0;0;0;0;1;11;16;121;16;121;4;1.7777778999999998;1.0;110.25;121;4;3;0;2;4;0;3;3;3;1;3;2;0;1;1
ID_961815c51;165231.6;0;5;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;10;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;6d54c9c89;2;2;0;4;yes;11;no;10.5;3;1.3333334;0;0;1;4;0;0;0;0;0;1;36;100;1296;16;121;4;1.7777778999999998;1.0;110.25;1296;4;3;0;2;4;0;3;3;3;0;2;4;0;1;1
ID_4aa536ed8;165231.6;0;5;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;9;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;6d54c9c89;2;2;0;4;yes;11;no;10.5;3;1.3333334;0;0;1;4;0;0;0;0;0;1;15;81;225;16;121;4;1.7777778999999998;1.0;110.25;225;4;3;0;2;4;0;3;3;3;0;3;4;0;1;1
ID_78f401238;165231.6;0;5;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;7;6;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;ecc08440e;0;1;0;1;no;6;no;6.0;4;1.75;0;0;1;5;0;0;0;0;0;1;50;36;2500;1;36;0;3.0625;0.0;36.0;2500;1;3;0;2;4;0;2;2;2;1;1;3;1;0;1
ID_0b295e274;165231.6;0;5;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;5;14;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;cdeb9b127;1;2;0;3;.5;14;no;12.5;3;1.6666666;0;0;1;4;0;0;0;0;0;1;31;196;961;9;196;1;2.7777777;0.25;156.25;961;4;3;0;2;4;0;3;3;3;1;1;8;1;0;1
ID_f92976265;165231.6;0;5;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;5;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;cdeb9b127;1;2;0;3;.5;14;no;12.5;3;1.6666666;0;0;1;4;0;0;0;0;0;1;1;0;1;9;196;1;2.7777777;0.25;156.25;1;4;3;0;2;4;0;3;3;3;1;3;1;1;0;1
ID_00b19f4f1;165231.6;0;5;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;5;11;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;cdeb9b127;1;2;0;3;.5;14;no;12.5;3;1.6666666;0;0;1;4;0;0;0;0;0;1;24;121;576;9;196;1;2.7777777;0.25;156.25;576;4;3;0;2;4;0;3;3;3;0;2;5;1;0;1
ID_5e74a16f8;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;5;9;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;8f1e740eb;1;1;0;2;yes;9;no;18.0;3;1.6666666;0;0;1;4;0;0;0;0;0;1;19;81;361;4;81;1;2.7777777;1.0;324.0;361;4;3;0;2;4;0;3;3;3;0;2;4;1;0;1
ID_3f9183fe5;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;5;9;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;8f1e740eb;1;1;0;2;yes;9;no;18.0;3;1.6666666;0;0;1;4;0;0;0;0;0;1;24;81;576;4;81;1;2.7777777;1.0;324.0;576;4;3;0;2;4;0;3;3;3;1;1;4;1;0;1
ID_e47bf2cd5;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;6;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;7601af881;0;2;1;2;yes;no;no;3.0;3;0.66666669;0;0;1;1;0;0;0;0;0;1;64;36;4096;4;0;0;0.44444448;1.0;9.0;4096;2;3;0;2;4;0;1;2;1;0;2;3;1;0;1
ID_69e2d3a98;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;7601af881;0;2;1;2;yes;no;no;3.0;3;0.66666669;0;0;1;1;0;0;0;0;0;1;69;0;4761;4;0;0;0.44444448;1.0;9.0;4761;2;3;0;2;4;0;1;2;1;1;1;1;1;0;1
ID_c2936f306;165231.6;0;5;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;6;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;bbc9d8bd8;0;1;1;1;8;no;6;6.0;3;0.33333334;0;0;1;1;0;0;0;0;0;1;73;36;5329;1;0;0;0.11111112;64.0;36.0;5329;2;3;0;4;4;0;3;3;3;0;1;3;1;0;1
ID_38a8e167e;60000.0;0;5;0;1;1;0;0;0;1;1;1;1;2;1;2;3;3;3;6;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;b04202d79;1;2;0;3;.5;6;no;6.0;2;1.5;0;0;1;2;0;0;0;0;0;1;27;36;729;9;36;1;2.25;0.25;36.0;729;3;3;0;2;4;0;3;3;3;1;1;3;3;0;1
ID_2e970b47c;60000.0;0;5;0;1;1;0;0;0;1;1;1;1;2;1;2;3;3;3;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;b04202d79;1;2;0;3;.5;6;no;6.0;2;1.5;0;0;1;2;0;0;0;0;0;1;0;0;0;9;36;1;2.25;0.25;36.0;0;3;3;0;2;4;0;3;3;3;0;3;1;3;0;1
ID_48774ef93;60000.0;0;5;0;1;1;0;0;0;1;1;1;1;2;1;2;3;3;3;6;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;b04202d79;1;2;0;3;.5;6;no;6.0;2;1.5;0;0;1;2;0;0;0;0;0;1;21;36;441;9;36;1;2.25;0.25;36.0;441;3;3;0;2;4;0;3;3;3;0;2;3;3;0;1
ID_898132128;165231.6;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;6;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;a299520d4;0;2;0;2;no;6;no;5.0;2;1.0;0;1;1;2;0;0;0;0;0;1;33;36;1089;4;36;0;1.0;0.0;25.0;1089;2;3;0;2;4;0;2;3;1;1;1;3;1;0;1
ID_874aa6288;165231.6;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;4;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;a299520d4;0;2;0;2;no;6;no;5.0;2;1.0;0;1;1;2;0;0;0;0;0;1;48;16;2304;4;36;0;1.0;0.0;25.0;2304;2;3;0;2;4;0;2;3;1;0;2;2;1;0;1
ID_1d5692ee8;165231.6;1;4;0;1;1;0;0;0;2;2;1;4;5;1;6;7;7;7;6;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;d4bce9879;3;4;0;7;.75;yes;no;6.75;2;3.5;0;0;1;2;0;0;0;0;0;1;13;36;169;49;1;9;12.25;0.5625;45.5625;169;3;3;0;2;2;0;1;2;1;0;3;3;1;0;1
ID_c47da1b13;165231.6;1;4;0;1;1;0;0;0;2;2;1;4;5;1;6;7;7;7;6;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;d4bce9879;3;4;0;7;.75;yes;no;6.75;2;3.5;0;0;1;2;0;0;0;0;0;1;48;36;2304;49;1;9;12.25;0.5625;45.5625;2304;3;3;0;2;2;0;1;2;1;0;2;3;1;0;1
ID_5924a0b08;165231.6;1;4;0;1;1;0;0;0;2;2;1;4;5;1;6;7;7;7;6;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;d4bce9879;3;4;0;7;.75;yes;no;6.75;2;3.5;0;0;1;2;0;0;0;0;0;1;17;36;289;49;1;9;12.25;0.5625;45.5625;289;3;3;0;2;2;0;1;2;1;0;3;3;1;0;1
ID_d50bd75b6;165231.6;1;4;0;1;1;0;0;0;2;2;1;4;5;1;6;7;7;7;1;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;d4bce9879;3;4;0;7;.75;yes;no;6.75;2;3.5;0;0;1;2;0;0;0;0;0;1;60;1;3600;49;1;9;12.25;0.5625;45.5625;3600;3;3;0;2;2;0;1;2;1;1;1;2;1;0;1
ID_2a5fd7829;165231.6;1;4;0;1;1;0;0;0;2;2;1;4;5;1;6;7;7;7;9;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;d4bce9879;3;4;0;7;.75;yes;no;6.75;2;3.5;0;0;1;2;0;0;0;0;0;1;28;81;784;49;1;9;12.25;0.5625;45.5625;784;3;3;0;2;2;0;1;2;1;1;5;4;1;0;1
ID_a6a05009d;165231.6;1;4;0;1;1;0;0;0;2;2;1;4;5;1;6;7;7;7;0;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;d4bce9879;3;4;0;7;.75;yes;no;6.75;2;3.5;0;0;1;2;0;0;0;0;0;1;1;0;1;49;1;9;12.25;0.5625;45.5625;1;3;3;0;2;2;0;1;2;1;0;6;1;1;0;1
ID_9cf60f163;165231.6;1;4;0;1;1;0;0;0;2;2;1;4;5;1;6;7;7;7;11;7;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;d4bce9879;3;4;0;7;.75;yes;no;6.75;2;3.5;0;0;1;2;0;0;0;0;0;1;26;121;676;49;1;9;12.25;0.5625;45.5625;676;3;3;0;2;2;0;1;2;1;0;3;5;1;0;1
ID_46b34ee9c;165231.6;0;6;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;11;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2b42b5570;2;4;1;6;yes;6;no;7.25;3;2.0;0;0;1;2;0;0;0;0;0;1;28;121;784;36;36;4;4.0;1.0;52.5625;784;2;3;0;2;3;0;2;2;1;0;3;5;1;0;1
ID_6580e7800;165231.6;0;6;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;6;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2b42b5570;2;4;1;6;yes;6;no;7.25;3;2.0;0;0;1;2;0;0;0;0;0;1;58;36;3364;36;36;4;4.0;1.0;52.5625;3364;2;3;0;2;3;0;2;2;1;1;1;3;1;0;1
ID_59ee7f11e;165231.6;0;6;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2b42b5570;2;4;1;6;yes;6;no;7.25;3;2.0;0;0;1;2;0;0;0;0;0;1;1;0;1;36;36;4;4.0;1.0;52.5625;1;2;3;0;2;3;0;2;2;1;1;6;1;1;0;1
ID_38c6f97ae;165231.6;0;6;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;6;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;2b42b5570;2;4;1;6;yes;6;no;7.25;3;2.0;0;0;1;2;0;0;0;0;0;1;85;36;7225;36;36;4;4.0;1.0;52.5625;7225;2;3;0;2;3;0;2;2;1;1;8;3;1;0;1
ID_21ef148c2;165231.6;0;6;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;8;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2b42b5570;2;4;1;6;yes;6;no;7.25;3;2.0;0;0;1;2;0;0;0;0;0;1;15;64;225;36;36;4;4.0;1.0;52.5625;225;2;3;0;2;3;0;2;2;1;1;11;4;1;0;1
ID_a08d5d194;165231.6;0;6;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;6;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2b42b5570;2;4;1;6;yes;6;no;7.25;3;2.0;0;0;1;2;0;0;0;0;0;1;53;36;2809;36;36;4;4.0;1.0;52.5625;2809;2;3;0;2;3;0;2;2;1;0;2;3;1;0;1
ID_ba012871c;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;6;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;16;36;256;81;0;16;3.2399998;0.64000005;29.160002000000002;256;2;4;0;3;2;0;1;2;3;0;5;3;1;0;1
ID_dc8e3f559;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;0;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;1;0;1;81;0;16;3.2399998;0.64000005;29.160002000000002;1;2;4;0;3;2;0;1;2;3;1;6;1;1;0;1
ID_8f94050f2;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;3;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;23;9;529;81;0;16;3.2399998;0.64000005;29.160002000000002;529;2;4;0;3;2;0;1;2;3;1;3;2;1;0;1
ID_8505b201c;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;4;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;32;16;1024;81;0;16;3.2399998;0.64000005;29.160002000000002;1024;2;4;0;3;2;0;1;2;3;1;3;2;1;0;1
ID_34536f434;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;7;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;17;49;289;81;0;16;3.2399998;0.64000005;29.160002000000002;289;2;4;0;3;2;0;1;2;3;0;5;4;1;0;1
ID_fccce1734;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;1;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;8;1;64;81;0;16;3.2399998;0.64000005;29.160002000000002;64;2;4;0;3;2;0;1;2;3;0;6;2;1;0;1
ID_d543df772;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;9;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;22;81;484;81;0;16;3.2399998;0.64000005;29.160002000000002;484;2;4;0;3;2;0;1;2;3;1;3;4;1;0;1
ID_3794053f6;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;2;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;60;4;3600;81;0;16;3.2399998;0.64000005;29.160002000000002;3600;2;4;0;3;2;0;1;2;3;0;1;2;1;0;1
ID_b954641e3;165231.6;0;7;0;1;1;0;0;1;4;5;1;3;4;2;7;9;9;9;9;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;ae489f548;4;5;0;9;.80000001;no;2;5.4000001;5;1.8;0;0;1;3;0;0;0;0;0;1;20;81;400;81;0;16;3.2399998;0.64000005;29.160002000000002;400;2;4;0;3;2;0;1;2;3;1;3;4;1;0;1
ID_895c931c8;165231.6;0;6;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;8;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;d38e60e14;2;1;0;3;2;no;6;6.0;4;0.75;0;0;1;1;0;0;0;0;0;1;16;64;256;9;0;4;0.5625;4.0;36.0;256;2;3;0;3;3;0;2;3;1;1;3;4;1;0;1
ID_fbbfaa306;165231.6;0;6;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;1;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;d38e60e14;2;1;0;3;2;no;6;6.0;4;0.75;0;0;1;1;0;0;0;0;0;1;8;1;64;9;0;4;0.5625;4.0;36.0;64;2;3;0;3;3;0;2;3;1;1;6;2;1;0;1
ID_37fd2917f;165231.6;0;6;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;6;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;d38e60e14;2;1;0;3;2;no;6;6.0;4;0.75;0;0;1;1;0;0;0;0;0;1;49;36;2401;9;0;4;0.5625;4.0;36.0;2401;2;3;0;3;3;0;2;3;1;0;1;3;1;0;1
ID_4bb9a13a9;165231.6;0;4;0;1;0;0;0;0;1;1;0;3;3;0;4;4;4;4;7;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;f09e635c1;2;2;0;4;yes;no;no;6.0;2;2.0;0;0;1;1;0;0;0;0;0;1;18;49;324;16;0;4;4.0;1.0;36.0;324;2;3;0;2;2;0;1;1;1;1;3;4;1;0;1
ID_69ac495d6;165231.6;0;4;0;1;0;0;0;0;1;1;0;3;3;0;4;4;4;4;0;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;f09e635c1;2;2;0;4;yes;no;no;6.0;2;2.0;0;0;1;1;0;0;0;0;0;1;56;0;3136;16;0;4;4.0;1.0;36.0;3136;2;3;0;2;2;0;1;1;1;0;1;1;1;0;1
ID_c3f588ef9;165231.6;0;4;0;1;0;0;0;0;1;1;0;3;3;0;4;4;4;4;7;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;f09e635c1;2;2;0;4;yes;no;no;6.0;2;2.0;0;0;1;1;0;0;0;0;0;1;14;49;196;16;0;4;4.0;1.0;36.0;196;2;3;0;2;2;0;1;1;1;0;3;4;1;0;1
ID_6349306a9;165231.6;0;4;0;1;0;0;0;0;1;1;0;3;3;0;4;4;4;4;5;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;f09e635c1;2;2;0;4;yes;no;no;6.0;2;2.0;0;0;1;1;0;0;0;0;0;1;33;25;1089;16;0;4;4.0;1.0;36.0;1089;2;3;0;2;2;0;1;1;1;0;3;2;1;0;1
ID_d1d76c2e2;165231.6;0;6;0;1;1;0;0;0;3;3;0;0;0;0;3;3;3;3;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5e9e3d554;0;3;0;3;no;6;no;5.6666665;3;1.0;0;0;1;2;0;0;0;0;0;1;62;0;3844;9;36;0;1.0;0.0;32.111111;3844;4;3;0;3;3;0;2;2;2;1;7;1;1;0;1
